Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-03-31,La Cocina,2024,https://boxd.it/9gU3qz,3.5,,,2025-03-28
2025-03-31,Brighter Days Ahead,2025,https://boxd.it/9gUalh,2.5,,,2025-03-29
2025-03-31,Miss Congeniality,2000,https://boxd.it/9hbC4H,3,,,2025-03-30
2025-04-05,Death of a Unicorn,2025,https://boxd.it/9jCzwZ,2.5,,,2025-03-31
2025-04-08,A Minecraft Movie,2025,https://boxd.it/9m14qJ,1.5,,,2025-04-04
2025-04-09,Y2K,2024,https://boxd.it/9mxNnz,1.5,,,2025-04-09
2025-04-12,Drop,2025,https://boxd.it/9nCHPr,3,,,2025-04-11
2025-04-12,The Amateur,2025,https://boxd.it/9nHfWf,2,,,2025-04-11
2025-04-13,Charlie's Angels,2000,https://boxd.it/9oCL3v,2.5,,,2025-04-12
2025-04-13,Charlie's Angels: Full Throttle,2003,https://boxd.it/9oCMc9,3,,,2025-04-12
2025-04-20,Sinners,2025,https://boxd.it/9shqMN,4.5,,,2025-04-18
2025-04-20,Warfare,2025,https://boxd.it/9sjdZX,4.5,,,2025-04-18
2025-04-20,The Penguin Lessons,2024,https://boxd.it/9sfwCl,2.5,,,2025-04-19
2025-04-22,Paddington in Peru,2024,https://boxd.it/9tP5Pj,2.5,,,2025-04-20
2025-04-25,The Accountant,2016,https://boxd.it/9vXIuX,2,,,2025-04-25
2025-04-26,The Accountant²,2025,https://boxd.it/9w11br,3,,,2025-04-25
2025-05-02,Sinners,2025,https://boxd.it/9zscmL,4.5,Yes,,2025-04-29
2025-05-03,Thunderbolts*,2025,https://boxd.it/9ABPVd,4,,,2025-05-01
2025-05-07,A Simple Favor,2018,https://boxd.it/9CJyYX,2,,,2025-05-06
2025-05-07,Another Simple Favor,2025,https://boxd.it/9D4dBv,1.5,,,2025-05-06
2025-05-09,Ex Machina,2015,https://boxd.it/9DFTKt,3.5,,,2025-05-08
2025-05-11,The Wedding Banquet,2025,https://boxd.it/9ELCld,3,,,2025-05-09
2025-05-11,Sharpay's Fabulous Adventure,2011,https://boxd.it/9EPuBZ,1.5,Yes,,2025-05-09
2025-05-13,Now You See Me,2013,https://boxd.it/9G6ToJ,3.5,Yes,,2025-05-10
2025-05-17,Civil War,2024,https://boxd.it/9Ikj8r,4,Yes,,2025-05-13
2025-05-17,Rogue One: A Star Wars Story,2016,https://boxd.it/9Ixrz7,4,Yes,,2025-05-16
2025-05-17,Hurry Up Tomorrow,2025,https://boxd.it/9IxCUF,2,,,2025-05-16
2025-05-21,Mission: Impossible,1996,https://boxd.it/9KGhS5,3.5,Yes,,2025-05-20
2025-05-22,Mission: Impossible II,2000,https://boxd.it/9LakEF,2,Yes,,2025-05-21
2025-05-22,Lilo & Stitch,2002,https://boxd.it/9Lhx4J,4.5,Yes,,2025-05-21
2025-05-22,Lilo & Stitch,2025,https://boxd.it/9LirfX,2,,,2025-05-21
2025-05-23,Mission: Impossible III,2006,https://boxd.it/9LINyJ,3.5,Yes,,2025-05-22
2025-05-23,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/9M9P33,4,Yes,,2025-05-22
2025-05-24,Mission: Impossible – Rogue Nation,2015,https://boxd.it/9MaBdP,4,Yes,,2025-05-23
2025-05-25,Mission: Impossible – Fallout,2018,https://boxd.it/9MPgDz,4.5,Yes,,2025-05-23
2025-05-25,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/9MSmRt,3.5,Yes,,2025-05-23
2025-05-25,The Phoenician Scheme,2025,https://boxd.it/9N4HOf,4,,,2025-05-23
2025-05-26,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/9NyhHx,2.5,,,2025-05-23
2025-05-26,Fountain of Youth,2025,https://boxd.it/9NFvKz,1,,,2025-05-24
2025-05-26,Lilo & Stitch 2: Stitch Has a Glitch,2005,https://boxd.it/9Ohfur,3.5,Yes,,2025-05-25
2025-06-05,The Karate Kid,1984,https://boxd.it/9U0u1f,3.5,,,2025-06-04
2025-06-05,Karate Kid: Legends,2025,https://boxd.it/9UaPLt,1,,,2025-06-04
2025-06-06,Caravaggio,1986,https://boxd.it/9UzOsF,3,,,2025-06-05
2025-06-07,Ballerina,2025,https://boxd.it/9VdIm7,3,,,2025-06-06
2025-06-11,How to Train Your Dragon,2025,https://boxd.it/9YbbHz,3,,,2025-06-10
2025-06-13,The Salt Path,2024,https://boxd.it/9YLxrP,3,,,2025-06-10
2025-06-13,How to Train Your Dragon,2010,https://boxd.it/9YMA2b,4,Yes,,2025-06-12
2025-06-15,Pride,2014,https://boxd.it/a0mC5d,4,,,2025-06-14
2025-06-15,28 Days Later,2002,https://boxd.it/a0AXXD,3.5,,,2025-06-15
2025-06-15,God's Own Country,2017,https://boxd.it/a0E98X,4,,,2025-06-15
2025-06-17,Before Sunrise,1995,https://boxd.it/a1Lgd9,4.5,,,2025-06-16
2025-06-17,The Man with the Answers,2021,https://boxd.it/a239jb,4,,,2025-06-17
2025-06-19,28 Weeks Later,2007,https://boxd.it/a3dq5f,3,,,2025-06-19
2025-06-20,Maurice,1987,https://boxd.it/a3o9Bb,4.5,,,2025-06-19
2025-06-23,28 Years Later,2025,https://boxd.it/a5xziv,4,,,2025-06-21
2025-06-23,Elio,2025,https://boxd.it/a5znRx,4.5,,,2025-06-21
2025-06-23,Mountainhead,2025,https://boxd.it/a5KmZH,1.5,,,2025-06-22
2025-06-23,Xanadu,1980,https://boxd.it/a5Knb9,3.5,,,2025-06-22
2025-06-24,How to Train Your Dragon 2,2014,https://boxd.it/a65qeH,3.5,,,2025-06-23
2025-06-25,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/a6LL0P,3.5,,,2025-06-24
2025-06-26,Superman,1978,https://boxd.it/a7kZOf,3,,,2025-06-25
2025-06-26,F1,2025,https://boxd.it/a7Pfgj,3,,,2025-06-25
2025-06-28,Fire Island,2022,https://boxd.it/a8B4G7,4,Yes,,2025-06-26
2025-06-28,Jurassic Park,1993,https://boxd.it/a8DGTn,5,Yes,,2025-06-26
2025-06-29,Superman II,1980,https://boxd.it/a9a3st,3,,,2025-06-27
2025-06-29,The Lost World: Jurassic Park,1997,https://boxd.it/a9a9yd,3.5,,,2025-06-28
2025-06-29,M3GAN 2.0,2025,https://boxd.it/a9u9dJ,3,,,2025-06-28
2025-07-01,Jurassic Park III,2001,https://boxd.it/aaL7JL,2.5,,,2025-06-30
2025-07-01,Jurassic World,2015,https://boxd.it/aaLuFH,2.5,Yes,,2025-06-30
2025-07-02,Jurassic World: Fallen Kingdom,2018,https://boxd.it/abAK29,2,Yes,,2025-07-01
2025-07-02,Jurassic World Dominion,2022,https://boxd.it/abASal,2,,,2025-07-01
2025-07-03,KPop Demon Hunters,2025,https://boxd.it/ac63hz,3.5,,,2025-07-02
2025-07-03,Jurassic World Rebirth,2025,https://boxd.it/accXOh,2,,,2025-07-02
2025-07-16,Ironheart,2025,https://boxd.it/aluooP,3.5,,,2025-07-02
2025-07-04,Superman III,1983,https://boxd.it/acH16D,1.5,,,2025-07-03
2025-07-05,Superman IV: The Quest for Peace,1987,https://boxd.it/adhtCf,1,,,2025-07-04
2025-07-05,Superman Returns,2006,https://boxd.it/adpUjP,2.5,,,2025-07-04
2025-07-08,Man of Steel,2013,https://boxd.it/afuPCv,2,Yes,,2025-07-07
2025-07-08,Batman v Superman: Dawn of Justice,2016,https://boxd.it/ag8Hcf,2.5,Yes,,2025-07-08
2025-07-10,Supergirl,1984,https://boxd.it/agVcb9,1,,,2025-07-09
2025-07-10,Superman II: The Richard Donner Cut,2006,https://boxd.it/ah5WxZ,3,,,2025-07-09
2025-07-13,Super/Man: The Christopher Reeve Story,2024,https://boxd.it/ajJuCZ,4,,,2025-07-11
2025-07-13,Superman,2025,https://boxd.it/ajKbsj,3.5,,,2025-07-11
2025-07-15,Superman,2025,https://boxd.it/akWyaZ,3.5,Yes,,2025-07-13
2025-07-21,Before Sunset,2004,https://boxd.it/aq1lNz,4.5,,,2025-07-20
2025-08-13,Materialists,2025,https://boxd.it/aIryNr,4.5,,,2025-07-20
2025-07-22,Gilda,1946,https://boxd.it/aqaMIp,4.5,,,2025-07-21
2025-07-22,Hot Fuzz,2007,https://boxd.it/aqLZzf,4.5,Yes,,2025-07-21
2025-07-23,Before Sunset,2004,https://boxd.it/aqZcfN,4.5,Yes,,2025-07-22
2025-07-23,The Bad Guys,2022,https://boxd.it/ar1fEZ,3,,,2025-07-22
2025-08-03,Children of Men,2006,https://boxd.it/aAFzZJ,4,,,2025-07-22
2025-07-25,Friendship,2024,https://boxd.it/asxOW3,3.5,,,2025-07-24
2025-07-25,Fantastic Four,2005,https://boxd.it/asxTeF,3,Yes,,2025-07-24
2025-07-25,The Fantastic Four,1994,https://boxd.it/asxYwf,1.5,,,2025-07-24
2025-07-25,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/asKi8L,3,Yes,,2025-07-24
2025-07-25,The Fantastic 4: First Steps,2025,https://boxd.it/asNEXn,3.5,,,2025-07-24
2025-07-26,Freaky Friday,2003,https://boxd.it/atYVn3,3.5,,,2025-07-25
2025-07-26,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/atYY6p,3.5,,,2025-07-25
2025-07-28,The Bad Guys 2,2025,https://boxd.it/av9Ovv,3.5,,,2025-07-26
2025-08-03,The Naked Gun 2½: The Smell of Fear,1991,https://boxd.it/aAF45Z,3,,,2025-07-31
2025-08-03,Naked Gun 33⅓: The Final Insult,1994,https://boxd.it/aAF6V9,2.5,,,2025-07-31
2025-08-03,The Fantastic 4: First Steps,2025,https://boxd.it/aAF9HJ,3.5,Yes,,2025-08-01
2025-08-03,The Naked Gun,2025,https://boxd.it/aAFfNt,3.5,,,2025-08-01
2025-08-09,F1,2025,https://boxd.it/aEXWib,3,Yes,,2025-08-08
2025-08-09,Freakier Friday,2025,https://boxd.it/aFgeH5,3,,,2025-08-09
2025-08-10,Eyes of Wakanda,2025,https://boxd.it/aG4kB3,3.5,,,2025-08-09
2025-08-14,The Life of Chuck,2024,https://boxd.it/aJ9GMp,2.5,,,2025-08-11
2025-08-20,Misper,2025,https://boxd.it/aND1w7,3.5,,,2025-08-12
2025-08-17,"Sorry, Baby",2025,https://boxd.it/aKYjGJ,4.5,,,2025-08-13
2025-08-17,Bulk,2025,https://boxd.it/aLnWXz,2.5,,,2025-08-13
2025-08-18,In Transit,2025,https://boxd.it/aMdicx,2,,,2025-08-13
2025-08-16,The Naked Gun,2025,https://boxd.it/aKu8uR,3.5,Yes,,2025-08-14
2025-08-16,Princess Mononoke,1997,https://boxd.it/aKv4BL,4.5,,,2025-08-15
2025-08-19,Blue Film,2025,https://boxd.it/aMDSkf,4.5,,,2025-08-15
2025-08-20,Concessions,2025,https://boxd.it/aN2XuJ,3.5,,,2025-08-15
2025-08-20,Two Neighbors,2025,https://boxd.it/aNnydZ,3.5,,,2025-08-15
2025-08-22,On the Sea,2025,https://boxd.it/aOp59d,2.5,,,2025-08-17
2025-08-22,Eddington,2025,https://boxd.it/aOWQfD,4,,,2025-08-18
2025-08-22,Put Your Soul on Your Hand and Walk,2025,https://boxd.it/aOBm0h,4,,,2025-08-19
2025-08-21,Inception,2010,https://boxd.it/aNXcTB,4.5,Yes,,2025-08-20
2025-08-25,The Dark Knight Rises,2012,https://boxd.it/aQY8eX,4,Yes,,2025-08-24
2025-08-27,Dunkirk,2017,https://boxd.it/aSiYHB,4,Yes,,2025-08-26
2025-08-28,Miley Cyrus: Something Beautiful,2025,https://boxd.it/aSCUuD,3,,,2025-08-27
2025-08-29,Tenet,2020,https://boxd.it/aTNniZ,3.5,Yes,,2025-08-28
2025-09-01,Caught Stealing,2025,https://boxd.it/aVBJd7,4,,,2025-08-29
2025-09-01,The Roses,2025,https://boxd.it/aVFeK3,3.5,,,2025-08-29
2025-09-02,Jaws,1975,https://boxd.it/aWbalR,4.5,,,2025-08-29
2025-09-05,Honey Don't!,2025,https://boxd.it/aY516z,2,,,2025-09-04
2025-09-09,The Long Walk,2025,https://boxd.it/b11CVD,4,,,2025-09-08
2025-09-21,A Big Bold Beautiful Journey,2025,https://boxd.it/b7NuLv,2,,west india quays,2025-09-19
2025-09-21,Prince: Sign 'o' the Times,1987,https://boxd.it/b8047v,4.5,,bfi imax,2025-09-20
2025-09-26,Krypto Saves the Day!: School Bus Scuffle,2025,https://boxd.it/baM2n1,3,,,2025-09-22
2025-09-28,I Swear,2025,https://boxd.it/bbTLKR,4,,,2025-09-22
2025-09-28,Punch-Drunk Love,2002,https://boxd.it/bbUFo3,3.5,,,2025-09-24
2025-09-29,There Will Be Blood,2007,https://boxd.it/bcI5JJ,5,,,2025-09-25
2025-10-01,One Battle After Another,2025,https://boxd.it/bdZ0rD,5,,,2025-09-26
2025-10-06,The Master,2012,https://boxd.it/bhIeIv,4.5,,,2025-09-26
2025-10-07,Marvel Zombies,2025,https://boxd.it/bhJ7tZ,4,,,2025-09-28
2025-10-07,My Father's Shadow,2025,https://boxd.it/bhLSyB,3.5,,,2025-09-30
2025-10-07,Romería,2025,https://boxd.it/bhNwnv,4,,,2025-09-30
2025-10-07,Inherent Vice,2014,https://boxd.it/bhPzVT,3,,,2025-10-01
2025-10-07,Phantom Thread,2017,https://boxd.it/bhPAwv,4.5,,,2025-10-01
2025-10-07,Nosferatu,1922,https://boxd.it/bhZqvd,3,,,2025-10-02
2025-10-07,Plainclothes,2025,https://boxd.it/bhZqO5,4.5,,,2025-10-03
2025-10-07,Licorice Pizza,2021,https://boxd.it/bi05Id,4.5,Yes,,2025-10-04
2025-10-07,The Smashing Machine,2025,https://boxd.it/bi05V7,3,,,2025-10-04
2025-10-07,Knives Out,2019,https://boxd.it/bigRcr,4.5,Yes,,2025-10-05
2025-10-09,Glass Onion,2022,https://boxd.it/biTSIB,4,Yes,,2025-10-07
2025-10-09,Wake Up Dead Man,2025,https://boxd.it/biWu4j,4.5,,,2025-10-08
2025-10-09,Moss & Freud,2025,https://boxd.it/bj9ljv,2,,,2025-10-08
2025-10-09,Father Mother Sister Brother,2025,https://boxd.it/bjoiHT,4,,,2025-10-08
2025-10-11,Ballad of a Small Player,2025,https://boxd.it/bk0siZ,2.5,,,2025-10-09
2025-10-11,Miroirs No. 3,2025,https://boxd.it/bkBelT,3,,,2025-10-09
2025-10-13,The Voice of Hind Rajab,2025,https://boxd.it/blrMDV,5,,,2025-10-09
2025-10-13,Resurrection,2025,https://boxd.it/blsvGv,4.5,,,2025-10-09
2025-10-16,Star Wars: The Last Jedi,2017,https://boxd.it/bntCoN,4.5,Yes,,2025-10-09
2025-10-15,Bugonia,2025,https://boxd.it/bn0oI7,4.5,,,2025-10-10
2025-10-15,Jay Kelly,2025,https://boxd.it/bnr1N3,3,,,2025-10-10
2025-10-16,The Testament of Ann Lee,2025,https://boxd.it/bnKH5P,4,,,2025-10-10
2025-10-19,It Was Just an Accident,2025,https://boxd.it/bpjS6N,4,,,2025-10-11
2025-10-19,Sound of Falling,2025,https://boxd.it/bpCD6V,3,,,2025-10-11
2025-10-20,After the Hunt,2025,https://boxd.it/bqfnS3,3.5,,,2025-10-11
2025-10-23,Hamnet,2025,https://boxd.it/bsiaH1,4.5,,,2025-10-11
2025-10-23,Hedda,2025,https://boxd.it/bsildB,3.5,,,2025-10-12
2025-10-23,Sentimental Value,2025,https://boxd.it/bsj08n,4.5,,,2025-10-12
2025-10-23,Sirāt,2025,https://boxd.it/bskUT7,4,,,2025-10-13
2025-10-23,Is This Thing On?,2025,https://boxd.it/bskZ65,3.5,,,2025-10-14
2025-10-23,Roofman,2025,https://boxd.it/bsl0Vt,3.5,,,2025-10-14
2025-10-23,The Stranger,2025,https://boxd.it/bslcd9,2,,,2025-10-14
2025-10-23,Blue Heron,2025,https://boxd.it/bsnQaj,4.5,,,2025-10-14
2025-10-24,TRON: Ares,2025,https://boxd.it/bten4x,2,,,2025-10-15
2025-10-25,Good Fortune,2025,https://boxd.it/btfOBv,2.5,,,2025-10-17
2025-10-25,Wasteman,2025,https://boxd.it/btfOVl,4,,,2025-10-17
2025-10-25,Nouvelle Vague,2025,https://boxd.it/btfPN3,4,,,2025-10-18
2025-10-25,The Mastermind,2025,https://boxd.it/btg0yX,3,,,2025-10-18
2025-10-25,Springsteen: Deliver Me from Nowhere,2025,https://boxd.it/btgH0J,3,,,2025-10-18
2025-10-25,La Grazia,2025,https://boxd.it/btgPcX,3,,,2025-10-19
2025-10-25,100 Nights of Hero,2025,https://boxd.it/btgXUj,2.5,,,2025-10-19
2025-10-25,Blue Moon,2025,https://boxd.it/bthrhh,4.5,,,2025-10-19
2025-10-25,Pillion,2025,https://boxd.it/bthD11,4,,,2025-10-19
2025-10-25,Black Girl,1966,https://boxd.it/btUP7j,4.5,,,2025-10-20
2025-10-26,Regretting You,2025,https://boxd.it/bul1Cv,2.5,,,2025-10-21
2025-10-30,Zootopia,2016,https://boxd.it/bx7LZp,4.5,Yes,,2025-10-29
2025-11-02,WandaVision,2021,https://boxd.it/bz1pcB,4.5,Yes,,2025-10-30
2025-11-02,Spotlight,2015,https://boxd.it/bz8D0N,4,,,2025-11-01
2025-11-03,Bugonia,2025,https://boxd.it/bzQKFV,4.5,Yes,,2025-11-01
2025-11-10,Frankenstein,2025,https://boxd.it/bF0GWD,3,,,2025-11-06
2025-11-10,Now You See Me,2013,https://boxd.it/bEXisN,3.5,Yes,,2025-11-08
2025-11-10,Wicked: One Wonderful Night,2025,https://boxd.it/bEXBj1,4,,,2025-11-08
2025-11-10,Now You See Me 2,2016,https://boxd.it/bEYP0p,2,Yes,,2025-11-08
2025-11-15,Spider-Man: No Way Home,2021,https://boxd.it/bIjYMr,4,Yes,,2025-11-14
2025-11-18,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/bKmcZh,4.5,Yes,,2025-11-15
2025-11-18,West Side Story,1961,https://boxd.it/bKmqMh,4,,,2025-11-15
2025-11-18,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/bKmv2X,4,Yes,,2025-11-15
2025-11-18,Now You See Me: Now You Don't,2025,https://boxd.it/bKr8P3,3,,,2025-11-15
2025-11-18,Die My Love,2025,https://boxd.it/bKITlj,4,,,2025-11-16
2025-11-19,The Running Man,2025,https://boxd.it/bLwHFh,3,,,2025-11-16
2025-11-20,Wicked,2024,https://boxd.it/bMapzb,4,Yes,,2025-11-17
2025-11-20,A Very Jonas Christmas Movie,2025,https://boxd.it/bMatl3,2,,,2025-11-18
2025-11-20,Pirates of the Caribbean: At World's End,2007,https://boxd.it/bLT5U5,3.5,Yes,,2025-11-19
2025-11-22,Wicked: For Good,2025,https://boxd.it/bNufFx,3.5,,,2025-11-21
2025-11-23,The Bend in the River,2025,https://boxd.it/bNMjxD,4.5,,,2025-11-22
2025-11-24,Stiller & Meara: Nothing Is Lost,2025,https://boxd.it/bOpIsV,4,,,2025-11-22
2025-11-27,King Hamlet,2025,https://boxd.it/bQRtGR,3.5,,,2025-11-23
2025-11-27,Behind the Curtain: Stranger Things: The First Shadow,2025,https://boxd.it/bQRCo3,3,,,2025-11-26
2025-11-29,Heat,1995,https://boxd.it/bRT6MP,3,,,2025-11-26
2025-11-30,Desperate Journey,2025,https://boxd.it/bSlzlJ,2,,,2025-11-28
2025-11-30,Zootopia 2,2025,https://boxd.it/bSlIb9,3.5,,,2025-11-28
2025-12-01,Wicked: For Good,2025,https://boxd.it/bTAufb,2.5,Yes,,2025-11-30
2025-12-02,Eternity,2025,https://boxd.it/bUgLtN,3.5,,,2025-12-01
2025-12-04,The Muppets,2011,https://boxd.it/bV85Pl,3.5,Yes,,2025-12-03
2025-12-04,The Devil Wears Prada,2006,https://boxd.it/bVct6R,4,Yes,,2025-12-03
2025-12-04,Love Actually,2003,https://boxd.it/bVfxRX,3,Yes,,2025-12-03
2025-12-05,Elf,2003,https://boxd.it/bVPi5L,4,Yes,,2025-12-03
2025-12-05,Eagles of the Republic,2025,https://boxd.it/bVPmPD,3,,,2025-12-04
2025-12-06,Thunderbolts*,2025,https://boxd.it/bWXVRf,3.5,Yes,,2025-12-04
2025-12-07,Kill Bill: The Whole Bloody Affair,2004,https://boxd.it/bXkk2Z,5,,,2025-12-05
2025-12-08,The Lost Chapter: Yuki's Revenge,2025,https://boxd.it/bXUZaH,1,,,2025-12-06
2025-12-08,Titanic,1997,https://boxd.it/bXV1Lb,5,,,2025-12-06
2025-12-09,Sunset Boulevard,1950,https://boxd.it/bYIwFr,4.5,,,2025-12-06
2025-12-12,Train Dreams,2025,https://boxd.it/c0DzCj,4,,,2025-12-08
2025-12-12,Rental Family,2025,https://boxd.it/c0FcUj,3,,,2025-12-09
2025-12-15,Ella McCay,2025,https://boxd.it/c3HeFL,2,,,2025-12-12
2025-12-15,One Battle After Another,2025,https://boxd.it/c3HfsN,5,Yes,,2025-12-15
2025-12-16,Avatar,2009,https://boxd.it/c4bKzF,3.5,Yes,,2025-12-15
2025-12-17,Avatar: The Way of Water,2022,https://boxd.it/c4PloH,4,Yes,,2025-12-16
2025-12-17,Lurker,2025,https://boxd.it/c54JVP,4,,,2025-12-16
2025-12-18,Twinless,2025,https://boxd.it/c5uIlX,4,,,2025-12-17
2025-12-20,"Oh, Hi!",2025,https://boxd.it/c8cBuJ,3.5,,,2025-12-18
2025-12-21,Chicago,2002,https://boxd.it/c8Zeup,4.5,Yes,,2025-12-18
2025-12-25,Freaky Tales,2024,https://boxd.it/ccOzQb,3.5,,,2025-12-19
2025-12-25,Avatar: Fire and Ash,2025,https://boxd.it/ccQCQH,4,,,2025-12-19
2025-12-25,The Love That Remains,2025,https://boxd.it/cdsPrV,4,,,2025-12-20
2025-12-25,The Holiday,2006,https://boxd.it/cdNWS7,4.5,Yes,,2025-12-25
2025-12-29,The Greatest Showman,2017,https://boxd.it/chOGe9,2,,,2025-12-26
2025-12-29,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/ci2Wb9,3,Yes,,2025-12-27
2025-12-29,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/ci32jN,4,Yes,,2025-12-27
2025-12-29,Marty Supreme,2025,https://boxd.it/ci59RL,5,,,2025-12-28
2026-01-01,JADE: THAT’S SHOWBIZ BABY! The Visual Album,2025,https://boxd.it/clJyqd,3.5,,,2025-12-31
2026-01-01,Pixar Popcorn: To Fitness and Beyond,2021,https://boxd.it/clO0RT,2,,,2025-12-31
2026-01-01,Pixar Popcorn: Unparalleled Parking,2021,https://boxd.it/clO5gt,2,,,2025-12-31
2026-01-01,Pixar Popcorn: Dory Finding,2021,https://boxd.it/clO8vr,2,,,2025-12-31
2026-01-01,Pixar Popcorn: Soul of the City,2021,https://boxd.it/clOgYh,3.5,,,2025-12-31
2026-01-01,Pixar Popcorn: Chore Day - The Incredibles Way,2021,https://boxd.it/clOpal,3,,,2025-12-31
2026-01-01,Pixar Popcorn: Fluffy Stuff with Ducky & Bunny: Love,2021,https://boxd.it/clOJiz,3,,,2025-12-31
2026-01-01,Pixar Popcorn: A Day in the Life of the Dead,2021,https://boxd.it/clOKSX,2,,,2025-12-31
2026-01-01,Pixar Popcorn: Fluffy Stuff with Ducky & Bunny: Three Heads,2021,https://boxd.it/clOMSv,3.5,,,2025-12-31
2026-01-01,Pixar Popcorn: Dancing with the Cars,2021,https://boxd.it/clOPfV,2,,,2025-12-31
2026-01-01,Pixar Popcorn: Cookie Num Num,2021,https://boxd.it/clOQNz,3.5,,,2025-12-31
2026-01-02,Stranger Things 5: The Finale,2025,https://boxd.it/cn7dvX,4,,,2026-01-01
2026-01-08,The History of Sound,2025,https://boxd.it/cvzOpv,3.5,,,2026-01-06
2026-01-09,Sentimental Value,2025,https://boxd.it/cwVmaF,4.5,Yes,,2026-01-07
2026-01-12,Song Sung Blue,2025,https://boxd.it/cA5jap,3,,,2026-01-07
2026-01-12,Avatar: Fire and Ash,2025,https://boxd.it/cAdjpb,4,Yes,,2026-01-08
2026-01-12,The Super Mario Bros. Movie,2023,https://boxd.it/cArEeV,3.5,Yes,,2026-01-11
2026-01-17,Tropic Thunder,2008,https://boxd.it/cFibzR,4,Yes,,2026-01-11
2026-01-17,Bridesmaids,2011,https://boxd.it/cFihgr,4,Yes,,2026-01-12
2026-01-17,Is This Thing On?,2025,https://boxd.it/cFilSz,4.5,Yes,,2026-01-12
2026-01-20,The Secret Agent,2025,https://boxd.it/cJ2Gvl,4.5,,,2026-01-13
2026-01-26,Lost Highway,1997,https://boxd.it/cOSyyP,4,,,2026-01-15
2026-01-26,28 Years Later: The Bone Temple,2026,https://boxd.it/cOZd7x,3.5,,,2026-01-19
2026-01-26,Frozen Fever,2015,https://boxd.it/cP9rVL,2,,,2026-01-19
2026-01-30,Blue Velvet,1986,https://boxd.it/cThgxZ,4,,,2026-01-20
2026-01-26,The Umbrellas of Cherbourg,1964,https://boxd.it/cP9sIt,4,,,2026-01-22
2026-01-26,No Other Choice,2025,https://boxd.it/cPu8hJ,4.5,,,2026-01-23
2026-01-28,Marty Supreme,2025,https://boxd.it/cRFF1T,5,Yes,,2026-01-24
2026-01-30,Two Sleepy People,2025,https://boxd.it/cTcYYl,3,,,2026-01-25
2026-02-05,The Muppet Show,2026,https://boxd.it/cZkgVd,3,,,2026-02-04
2026-02-06,Wonder Man,2026,https://boxd.it/d04wrb,4,,,2026-02-05
2026-02-07,Send Help,2026,https://boxd.it/d1jUzn,3,,,2026-02-06
2026-02-10,Ocean's Eleven,2001,https://boxd.it/d3Lo1H,3.5,,,2026-02-08
2026-02-11,How to Lose a Guy in 10 Days,2003,https://boxd.it/d4xZ7j,3.5,,,2026-02-08
2026-02-11,13 Going on 30,2004,https://boxd.it/d4FvUB,3,,,2026-02-08
2026-02-13,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/d6sven,3,Yes,,2026-02-09
2026-02-14,Wuthering Heights,1939,https://boxd.it/d6UUy9,3.5,,,2026-02-10
2026-02-14,Wuthering Heights,1970,https://boxd.it/d6V1AV,2,,,2026-02-12
2026-02-14,Wuthering Heights,1992,https://boxd.it/d6V5Lj,2,,,2026-02-12
2026-02-14,One Last Adventure: The Making of Stranger Things 5,2026,https://boxd.it/d6VkMB,3.5,,,2026-02-13
2026-02-14,Frances Ha,2012,https://boxd.it/d7gwMZ,5,Yes,,2026-02-13
2026-02-16,Crime 101,2026,https://boxd.it/d92pbH,4,,,2026-02-13
2026-02-16,GOAT,2026,https://boxd.it/d9sISx,3.5,,,2026-02-14
2026-02-16,Wuthering Heights,2026,https://boxd.it/d9sJfB,3,,,2026-02-14
2026-02-19,Wuthering Heights,2009,https://boxd.it/dc1Xol,2,,,2026-02-14
2026-02-19,Portrait of a Lady on Fire,2019,https://boxd.it/dc2dOf,4.5,Yes,,2026-02-14
2026-02-19,Breathless,1960,https://boxd.it/dc2Sk1,3.5,,,2026-02-15
2026-02-26,Mulholland Drive,2001,https://boxd.it/diEcdR,4,,,2026-02-15
2026-02-26,One Battle After Another,2025,https://boxd.it/diE6W7,5,Yes,,2026-02-16
2026-03-03,Wuthering Heights,2011,https://boxd.it/dndxhV,3,,,2026-02-16
2026-02-26,Apocalypse Now,1979,https://boxd.it/diEv8h,4.5,,,2026-02-19
2026-02-27,The Moment,2026,https://boxd.it/djt51B,4,,,2026-02-24
2026-02-27,"Good Luck, Have Fun, Don't Die",2025,https://boxd.it/djvujJ,2,,,2026-02-25
2026-03-05,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/dojZWN,4.5,,,2026-03-01
2026-03-09,Hoppers,2026,https://boxd.it/drsEAV,3.5,,,2026-03-01
2026-03-10,How to Make a Killing,2026,https://boxd.it/dsrARP,2,,,2026-03-02
